date,datetime,SPOSTMIN,SACTMIN
05/28/2017,2017-05-28 15:59:00,120,
05/28/2017,2017-05-28 16:03:00,120,
05/28/2017,2017-05-28 16:10:00,120,
05/28/2017,2017-05-28 16:24:00,120,
05/28/2017,2017-05-28 16:30:00,120,
05/28/2017,2017-05-28 16:45:00,100,
05/28/2017,2017-05-28 16:52:00,100,
05/28/2017,2017-05-28 16:59:00,100,
05/28/2017,2017-05-28 17:03:00,100,
05/28/2017,2017-05-28 17:17:00,100,
05/28/2017,2017-05-28 17:24:00,100,
05/28/2017,2017-05-28 17:30:00,100,
05/28/2017,2017-05-28 17:38:00,100,
05/28/2017,2017-05-28 17:52:00,120,
05/28/2017,2017-05-28 18:03:00,120,
05/28/2017,2017-05-28 18:10:00,150,
05/28/2017,2017-05-28 18:17:00,150,
05/28/2017,2017-05-28 18:24:00,150,
05/28/2017,2017-05-28 18:30:00,150,
05/28/2017,2017-05-28 18:38:00,150,
05/28/2017,2017-05-28 18:45:00,150,
05/28/2017,2017-05-28 18:52:00,150,
05/28/2017,2017-05-28 19:03:00,120,
05/28/2017,2017-05-28 19:10:00,105,
05/28/2017,2017-05-28 19:17:00,105,
05/28/2017,2017-05-28 19:30:00,160,
05/28/2017,2017-05-28 19:38:00,160,
05/28/2017,2017-05-28 19:45:00,160,
05/28/2017,2017-05-28 19:52:00,160,
05/28/2017,2017-05-28 19:59:00,130,
05/28/2017,2017-05-28 20:03:00,130,
05/28/2017,2017-05-28 20:10:00,130,
05/28/2017,2017-05-28 20:17:00,130,
05/28/2017,2017-05-28 20:24:00,130,
05/28/2017,2017-05-28 20:30:00,130,
05/28/2017,2017-05-28 20:38:00,130,
05/28/2017,2017-05-28 20:45:00,130,
05/28/2017,2017-05-28 20:52:00,120,
05/28/2017,2017-05-28 20:58:00,-999,
05/28/2017,2017-05-28 20:59:00,120,
05/28/2017,2017-05-28 21:03:00,120,
05/28/2017,2017-05-28 21:10:00,105,
05/28/2017,2017-05-28 21:17:00,105,
05/28/2017,2017-05-28 21:24:00,105,
05/28/2017,2017-05-28 21:30:00,105,
05/28/2017,2017-05-28 21:38:00,85,
05/28/2017,2017-05-28 21:45:00,85,
05/28/2017,2017-05-28 21:52:00,65,
05/28/2017,2017-05-28 21:59:00,65,
05/28/2017,2017-05-28 22:03:00,55,
05/28/2017,2017-05-28 22:10:00,55,
05/28/2017,2017-05-28 22:17:00,55,
05/28/2017,2017-05-28 21:05:00,,74
05/28/2017,2017-05-28 22:48:00,-999,
05/28/2017,2017-05-28 22:52:00,20,
05/28/2017,2017-05-28 22:59:00,20,
05/28/2017,2017-05-28 23:03:00,45,
05/28/2017,2017-05-28 23:10:00,45,
05/28/2017,2017-05-28 23:17:00,60,
05/28/2017,2017-05-28 23:24:00,85,
05/28/2017,2017-05-28 23:26:00,-999,
05/28/2017,2017-05-28 23:30:00,100,
05/28/2017,2017-05-28 23:38:00,100,
05/28/2017,2017-05-28 23:45:00,60,
05/28/2017,2017-05-28 23:52:00,60,
05/28/2017,2017-05-28 23:59:00,60,
05/28/2017,2017-05-29 00:03:00,40,
05/28/2017,2017-05-29 00:10:00,35,
05/28/2017,2017-05-29 00:17:00,35,
05/28/2017,2017-05-29 00:24:00,35,
05/28/2017,2017-05-29 00:30:00,45,
05/28/2017,2017-05-29 00:38:00,35,
05/28/2017,2017-05-29 00:45:00,35,
05/28/2017,2017-05-29 00:52:00,25,
05/28/2017,2017-05-29 00:59:00,25,
05/29/2017,2017-05-29 07:03:00,35,
05/28/2017,2017-05-28 22:48:00,,9
05/29/2017,2017-05-29 07:10:00,35,
05/29/2017,2017-05-29 07:17:00,35,
05/29/2017,2017-05-29 07:24:00,35,
05/29/2017,2017-05-29 07:26:00,-999,
05/29/2017,2017-05-29 07:30:00,35,
05/29/2017,2017-05-29 07:38:00,60,
05/29/2017,2017-05-29 07:45:00,60,
05/29/2017,2017-05-29 07:52:00,60,
05/29/2017,2017-05-29 07:59:00,60,
05/29/2017,2017-05-29 08:03:00,60,
05/29/2017,2017-05-29 07:26:00,,31
05/29/2017,2017-05-29 08:10:00,60,
05/29/2017,2017-05-29 08:17:00,90,
05/29/2017,2017-05-29 08:24:00,120,
05/29/2017,2017-05-29 08:30:00,120,
05/29/2017,2017-05-29 08:38:00,180,
05/29/2017,2017-05-29 08:40:00,-999,
05/29/2017,2017-05-29 08:45:00,180,
05/29/2017,2017-05-29 08:52:00,180,
05/29/2017,2017-05-29 09:03:00,180,
05/29/2017,2017-05-29 09:10:00,180,
05/29/2017,2017-05-29 09:17:00,180,
05/29/2017,2017-05-29 09:24:00,180,
05/29/2017,2017-05-29 09:30:00,180,
05/29/2017,2017-05-29 09:38:00,180,
05/29/2017,2017-05-29 09:52:00,150,
05/29/2017,2017-05-29 09:59:00,150,
05/29/2017,2017-05-29 10:03:00,150,
05/29/2017,2017-05-29 10:10:00,120,
05/29/2017,2017-05-29 10:17:00,120,
05/29/2017,2017-05-29 10:24:00,120,
05/29/2017,2017-05-29 10:38:00,105,
05/29/2017,2017-05-29 10:45:00,105,
05/29/2017,2017-05-29 10:52:00,150,
05/29/2017,2017-05-29 10:59:00,150,
05/29/2017,2017-05-29 11:03:00,-999,
05/29/2017,2017-05-29 11:03:00,150,
05/29/2017,2017-05-29 11:10:00,150,
05/29/2017,2017-05-29 11:17:00,120,
05/29/2017,2017-05-29 11:24:00,120,
05/29/2017,2017-05-29 11:38:00,120,
05/29/2017,2017-05-29 11:45:00,120,
05/29/2017,2017-05-29 11:52:00,120,
05/29/2017,2017-05-29 11:59:00,120,
05/29/2017,2017-05-29 12:03:00,120,
05/29/2017,2017-05-29 12:10:00,120,
05/29/2017,2017-05-29 12:24:00,120,
05/29/2017,2017-05-29 12:38:00,120,
05/29/2017,2017-05-29 12:45:00,120,
05/29/2017,2017-05-29 12:52:00,120,
05/29/2017,2017-05-29 12:59:00,120,
05/29/2017,2017-05-29 13:03:00,120,
05/29/2017,2017-05-29 13:10:00,90,
05/29/2017,2017-05-29 13:17:00,90,
05/29/2017,2017-05-29 13:24:00,90,
05/29/2017,2017-05-29 13:30:00,90,
05/29/2017,2017-05-29 13:38:00,90,
05/29/2017,2017-05-29 13:52:00,90,
05/29/2017,2017-05-29 13:59:00,90,
05/29/2017,2017-05-29 14:03:00,90,
05/29/2017,2017-05-29 14:10:00,90,
05/29/2017,2017-05-29 14:17:00,90,
05/29/2017,2017-05-29 14:24:00,105,
05/29/2017,2017-05-29 14:30:00,105,
05/29/2017,2017-05-29 14:38:00,105,
05/29/2017,2017-05-29 14:52:00,115,
05/29/2017,2017-05-29 14:59:00,115,
05/29/2017,2017-05-29 15:03:00,115,
05/29/2017,2017-05-29 15:10:00,115,
05/29/2017,2017-05-29 15:17:00,115,
05/29/2017,2017-05-29 15:24:00,115,
05/29/2017,2017-05-29 15:30:00,115,
05/29/2017,2017-05-29 15:38:00,95,
05/29/2017,2017-05-29 15:52:00,95,
05/29/2017,2017-05-29 15:59:00,95,
05/29/2017,2017-05-29 16:03:00,95,
05/29/2017,2017-05-29 16:10:00,95,
05/29/2017,2017-05-29 16:17:00,95,
05/29/2017,2017-05-29 16:24:00,95,
05/29/2017,2017-05-29 16:38:00,95,
05/29/2017,2017-05-29 16:45:00,95,
05/29/2017,2017-05-29 16:59:00,95,
05/29/2017,2017-05-29 17:10:00,95,
05/29/2017,2017-05-29 17:17:00,95,
05/29/2017,2017-05-29 17:24:00,95,
05/29/2017,2017-05-29 17:30:00,95,
05/29/2017,2017-05-29 17:38:00,95,
05/29/2017,2017-05-29 17:45:00,115,
05/29/2017,2017-05-29 17:52:00,115,
05/29/2017,2017-05-29 17:59:00,115,
05/29/2017,2017-05-29 18:03:00,115,
05/29/2017,2017-05-29 18:10:00,115,
05/29/2017,2017-05-29 18:17:00,115,
05/29/2017,2017-05-29 18:24:00,115,
05/29/2017,2017-05-29 18:30:00,115,
05/29/2017,2017-05-29 18:38:00,115,
05/29/2017,2017-05-29 18:45:00,115,
05/29/2017,2017-05-29 18:56:00,-999,
05/29/2017,2017-05-29 18:59:00,115,
05/29/2017,2017-05-29 19:03:00,115,
05/29/2017,2017-05-29 19:10:00,115,
05/29/2017,2017-05-29 19:17:00,95,
05/29/2017,2017-05-29 19:24:00,95,
05/29/2017,2017-05-29 19:30:00,95,
05/29/2017,2017-05-29 19:38:00,95,
